Database,Schema,Table,Column,Tag,Data Type,Column Length,Nullable,Rows in Table,Notes,How to Mask,How it was Masked,Comments
DBP01,THE,MAP_NOTATION_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,5685,,Set to Null,,
DBP01,THE,MAP_NOTATION_GEOM,FEATURE_LENGTH,CONFIDENTIAL,NUMBER,"11,4",N,5685,,,,
DBP01,THE,MAP_NOTATION_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,5685,,,,
DBP01,THE,MAP_NOTATION_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,5685,,,,
DBP01,THE,MAP_NOTATION_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,5685,,,,
DBP01,THE,MAP_NOTATION_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,5685,,Set to D or Scramble,,
DBP01,THE,MAP_NOTATION_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,5685,,,,
DBP01,THE,MAP_NOTATION_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,5685,,Set to D or Scramble,,
DBP01,THE,MAP_NOTATION_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,5685,,,,
DBP01,THE,NSR_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,3373,,,,
DBP01,THE,NSR_GEOM,SECTION_ID,PUBLIC,VARCHAR2,10,N,3373,,,,
DBP01,THE,NSR_GEOM,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,3373,,,,
DBP01,THE,NSR_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,3373,,,,
DBP01,THE,NSR_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,3373,,Set to Null,,
DBP01,THE,NSR_GEOM,FEATURE_LENGTH,CONFIDENTIAL,NUMBER,"11,4",N,3373,,,,
DBP01,THE,NSR_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,3373,,,,
DBP01,THE,NSR_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,3373,,Set to D or Scramble,,
DBP01,THE,NSR_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,3373,,,,
DBP01,THE,NSR_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,3373,,Set to D or Scramble,,
DBP01,THE,NSR_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,3373,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,MAP_BLOCK_ID,PUBLIC,VARCHAR2,10,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,6322,,Set to Null,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,6322,,Set to D or Scramble,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,6322,,Set to D or Scramble,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,6322,,,,
DBP01,THE,RANGE_TENURE_AMEND_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,6322,,,,
DBP01,THE,RANGE_TENURE_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,MAP_BLOCK_ID,PUBLIC,VARCHAR2,10,N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,4347,,Set to Null,,
DBP01,THE,RANGE_TENURE_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,4347,,Set to D or Scramble,,
DBP01,THE,RANGE_TENURE_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,4347,,,,
DBP01,THE,RANGE_TENURE_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,4347,,Set to D or Scramble,,
DBP01,THE,RANGE_TENURE_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,4347,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,960,,Set to Null,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,960,,Set to D or Scramble,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,960,,,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,960,,Set to D or Scramble,,
DBP01,THE,REAL_PROPERTY_PROJ_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,960,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,RMF_SKEY,PUBLIC,NUMBER,10,N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,GEOMETRY_TYPE_CODE,PUBLIC,VARCHAR2,4,N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,25397,,Set to Null,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,FEATURE_LENGTH,CONFIDENTIAL,NUMBER,"11,4",N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,25397,,Set to D or Scramble,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,25397,,,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,25397,,Set to D or Scramble,,
DBP01,THE,RECREATION_MAP_FEATURE_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,25397,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,ROAD_PRMT_AMEND_SKEY,PUBLIC,NUMBER,10,N,290113,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,290113,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,290113,,Set to Null,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,FEATURE_LENGTH,CONFIDENTIAL,NUMBER,"11,4",N,290113,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,290113,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,290113,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,290113,,,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,290113,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_AMEND_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,290113,,,,
DBP01,THE,ROAD_SECTION_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,ROAD_SECTION_ID,PUBLIC,VARCHAR2,30,N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,215547,,Set to Null,,
DBP01,THE,ROAD_SECTION_GEOM,FEATURE_LENGTH,CONFIDENTIAL,NUMBER,"11,4",N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,215547,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,215547,,,,
DBP01,THE,ROAD_SECTION_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,215547,,Set to D or Scramble,,
DBP01,THE,ROAD_SECTION_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,215547,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,TL_BLOCK_ID,PUBLIC,VARCHAR2,10,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,AMENDMENT_ID,PUBLIC,NUMBER,10,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,4743,,Set to Null,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,4743,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,4743,,,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,4743,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_AMEND_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,4743,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,TL_BLOCK_ID,PUBLIC,VARCHAR2,10,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,AMENDMENT_ID,PUBLIC,NUMBER,10,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,2805,,Set to Null,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,2805,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,2805,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_ELIM_AMEND_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,2805,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,TL_BLOCK_ID,PUBLIC,VARCHAR2,10,N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,1986,,Set to Null,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,1986,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,1986,,,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,1986,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_ELIM_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,1986,,,,
DBP01,THE,TIMBER_LIC_GEOM,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,TL_BLOCK_ID,PUBLIC,VARCHAR2,10,N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,MAP_FEATURE_ID,PUBLIC,NUMBER,10,N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,GEOMETRY,CONFIDENTIAL,SDO_GEOMETRY,1,Y,2274,,Set to Null,,
DBP01,THE,TIMBER_LIC_GEOM,FEATURE_AREA,CONFIDENTIAL,NUMBER,"11,4",N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,FEATURE_PERIMETER,CONFIDENTIAL,NUMBER,"11,4",N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,REVISION_COUNT,PUBLIC,NUMBER,5,N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,2274,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_GEOM,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,2274,,,,
DBP01,THE,TIMBER_LIC_GEOM,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,2274,,Set to D or Scramble,,
DBP01,THE,TIMBER_LIC_GEOM,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,2274,,,,
DBP01,THE,FTA_ILRR_CUTBLOCK_STATUS_XREF,FTA_STATUS,PUBLIC,VARCHAR2,10,N,15,,,,
DBP01,THE,FTA_ILRR_CUTBLOCK_STATUS_XREF,ILRR_STATUS,PUBLIC,VARCHAR2,10,Y,15,,,,
DBP01,THE,FTA_ILRR_CUTPERMIT_STATUS_XREF,FTA_STATUS,PUBLIC,VARCHAR2,10,N,34,,,,
DBP01,THE,FTA_ILRR_CUTPERMIT_STATUS_XREF,ILRR_STATUS,PUBLIC,VARCHAR2,10,Y,34,,,,
DBP01,THE,FTA_ILRR_INTEREST_TYPE_XREF,FTA_FILE_TYPE_CD,PUBLIC,VARCHAR2,10,N,53,,,,
DBP01,THE,FTA_ILRR_INTEREST_TYPE_XREF,ILRR_INTEREST_TYPE_ID,PUBLIC,NUMBER,22,Y,53,,,,
DBP01,THE,FTA_ILRR_INTEREST_TYPE_XREF,INTEREST_TYPE_PURPOSE,PUBLIC,VARCHAR2,40,N,53,,,,
DBP01,THE,FTA_ILRR_INTEREST_TYPE_XREF,REGISTRATION_MECHANISM,PUBLIC,VARCHAR2,40,N,53,,,,
DBP01,THE,FTA_ILRR_STATUS_XREF,FTA_STATUS,PUBLIC,VARCHAR2,10,N,46,,,,
DBP01,THE,FTA_ILRR_STATUS_XREF,ILRR_STATUS,PUBLIC,VARCHAR2,10,Y,46,,,,
DBP01,THE,RECREATION_ACCESS_XREF,RECREATION_ACCESS_CODE,PUBLIC,VARCHAR2,3,N,8,,,,
DBP01,THE,RECREATION_ACCESS_XREF,RECREATION_SUB_ACCESS_CODE,PUBLIC,VARCHAR2,3,N,8,,,,
DBP01,THE,RECREATION_ACCESS_XREF,REVISION_COUNT,PUBLIC,NUMBER,5,N,8,,,,
DBP01,THE,RECREATION_ACCESS_XREF,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,8,,Set to D or Scramble,,
DBP01,THE,RECREATION_ACCESS_XREF,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,8,,,,
DBP01,THE,RECREATION_ACCESS_XREF,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,8,,Set to D or Scramble,,
DBP01,THE,RECREATION_ACCESS_XREF,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,8,,,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,RECREATION_STRUCTURE_CODE,PUBLIC,VARCHAR2,3,N,139,,,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,RECREATION_STRUCT_DIMEN_CODE,PUBLIC,VARCHAR2,2,N,139,,,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,REVISION_COUNT,PUBLIC,NUMBER,5,N,139,,,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,139,,Set to D or Scramble,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,139,,,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,139,,Set to D or Scramble,,
DBP01,THE,RECREATION_STRUCT_DIMEN_XREF,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,139,,,,
DBP01,THE,CHART_AREA,CHART_AREA_ID,PUBLIC,VARCHAR2,3,N,1180,,,,
DBP01,THE,CHART_AREA,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,1180,,,,
DBP01,THE,CHART_AREA,ADMIN_FOREST_DIST,PUBLIC,NUMBER,10,Y,1180,,,,
DBP01,THE,CHART_AREA,EST_TTL_AVAIL_VOL,PUBLIC,NUMBER,"11,4",Y,1180,,,,
DBP01,THE,CHART_AREA,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,1180,,Set to D or Scramble,,
DBP01,THE,CHART_AREA,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,1180,,,,
DBP01,THE,CHART_AREA,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,1180,,Set to D or Scramble,,
DBP01,THE,CHART_AREA,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,1180,,,,
DBP01,THE,CHART_AREA,REVISION_COUNT,PUBLIC,NUMBER,5,N,1180,,,,
DBP01,THE,CHART_BLOCK,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,1209,,,,
DBP01,THE,CHART_BLOCK,CHART_AREA_ID,PUBLIC,VARCHAR2,3,N,1209,,,,
DBP01,THE,CHART_BLOCK,CHART_BLOCK_ID,PUBLIC,VARCHAR2,4,N,1209,,,,
DBP01,THE,CHART_BLOCK,CHART_BLOCK_AREA,CONFIDENTIAL,NUMBER,"11,4",Y,1209,,,,
DBP01,THE,CHART_BLOCK,CHART_BLOCK_LOCN,CONFIDENTIAL,VARCHAR2,254,Y,1209,,Scramble,,
DBP01,THE,CHART_BLOCK,P_OF_C_OR_LEGAL,CONFIDENTIAL,VARCHAR2,4000,Y,1209,,Scramble,,
DBP01,THE,CHART_BLOCK,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,1209,,Set to D or Scramble,,
DBP01,THE,CHART_BLOCK,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,1209,,,,
DBP01,THE,CHART_BLOCK,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,1209,,Set to D or Scramble,,
DBP01,THE,CHART_BLOCK,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,1209,,,,
DBP01,THE,CHART_BLOCK,REVISION_COUNT,PUBLIC,NUMBER,5,N,1209,,,,
DBP01,THE,CLIENT_LOCATION,CLIENT_NUMBER,PUBLIC,VARCHAR2,8,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,CLIENT_LOCN_CODE,PUBLIC,VARCHAR2,2,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,CLIENT_LOCN_NAME,CONFIDENTIAL,VARCHAR2,40,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,HDBS_COMPANY_CODE,PUBLIC,VARCHAR2,5,Y,208159,,,,
DBP01,THE,CLIENT_LOCATION,ADDRESS_1,CONFIDENTIAL,VARCHAR2,40,N,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,ADDRESS_2,CONFIDENTIAL,VARCHAR2,40,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,ADDRESS_3,CONFIDENTIAL,VARCHAR2,40,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,CITY,CONFIDENTIAL,VARCHAR2,30,N,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,PROVINCE,CONFIDENTIAL,VARCHAR2,50,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,POSTAL_CODE,CONFIDENTIAL,VARCHAR2,10,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,COUNTRY,CONFIDENTIAL,VARCHAR2,50,N,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,BUSINESS_PHONE,CONFIDENTIAL,VARCHAR2,10,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,HOME_PHONE,CONFIDENTIAL,VARCHAR2,10,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,CELL_PHONE,CONFIDENTIAL,VARCHAR2,10,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,FAX_NUMBER,CONFIDENTIAL,VARCHAR2,10,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,EMAIL_ADDRESS,CONFIDENTIAL,VARCHAR2,128,Y,208159,,Scramble,,
DBP01,THE,CLIENT_LOCATION,LOCN_EXPIRED_IND,PUBLIC,VARCHAR2,1,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,RETURNED_MAIL_DATE,PUBLIC,DATE,7,Y,208159,,,,
DBP01,THE,CLIENT_LOCATION,TRUST_LOCATION_IND,PUBLIC,VARCHAR2,1,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,CLI_LOCN_COMMENT,CONFIDENTIAL,VARCHAR2,4000,Y,208159,,Set to NULL or Scramble,,
DBP01,THE,CLIENT_LOCATION,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,208159,,Set to D or Scramble,,
DBP01,THE,CLIENT_LOCATION,UPDATE_ORG_UNIT,PUBLIC,NUMBER,10,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,ADD_TIMESTAMP,PROTECTED_A,DATE,7,N,208159,,Set to D or Scramble,,
DBP01,THE,CLIENT_LOCATION,ADD_USERID,PUBLIC,VARCHAR2,30,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,ADD_ORG_UNIT,PUBLIC,NUMBER,10,N,208159,,,,
DBP01,THE,CLIENT_LOCATION,REVISION_COUNT,PUBLIC,NUMBER,5,N,208159,,,,
DBP01,THE,CONF_AGR_STATUS,CONFORM_AGR_STS_ST,PUBLIC,VARCHAR2,3,N,5876,,,,
DBP01,THE,CONF_AGR_STATUS,STATUS_DATE,PUBLIC,DATE,7,N,5876,,,,
DBP01,THE,CONF_AGR_STATUS,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,5876,,,,
DBP01,THE,CONF_AGR_STATUS,ENTRY_USERID,PROTECTED_A,VARCHAR2,240,N,5876,,Set to D or Scramble,,
DBP01,THE,CONF_AGR_STATUS,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,5876,,,,
DBP01,THE,CONF_AGR_STATUS,UPDATE_USERID,PROTECTED_A,VARCHAR2,240,N,5876,,Set to D or Scramble,,
DBP01,THE,CONF_AGR_STATUS,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,5876,,,,
DBP01,THE,CONF_AGR_STATUS,REVISION_COUNT,PUBLIC,NUMBER,5,N,5876,,,,
DBP01,THE,CORP_CAPTURE_METHOD,CAPTURE_METHOD_CODE,PUBLIC,VARCHAR2,90,N,13,,,,
DBP01,THE,CORP_CAPTURE_METHOD,DESCRIPTION,PUBLIC,VARCHAR2,150,N,13,,,,
DBP01,THE,CORP_CAPTURE_METHOD,EFFECTIVE_DATE,PUBLIC,DATE,7,N,13,,,,
